activity_id,assay_id,molregno,smiles,standard_type,mdck_value,units,assay_description,canonical_smiles,papp_cms_mdck,log10_mdck
22791268,2054547,2505017,Cc1cccc([C@H](CC(=O)O)C(=O)N2CC[C@@H](CCc3ccc4c(n3)NCCC4)C2)c1,permeability,176.0,nm/s,Passive permeability of compound in MDCK cells,Cc1cccc([C@H](CC(=O)O)C(=O)N2CC[C@@H](CCc3ccc4c(n3)NCCC4)C2)c1,1.7600000000000001e-07,-6.7544873321858505
22817183,2060079,2515363,Cc1cc(F)c(NC(=O)NCCC(C)(C)C)cc1-c1ccc2c(=O)n(C)ncc2c1,Papp,8.7,10^-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells,Cc1cc(F)c(NC(=O)NCCC(C)(C)C)cc1-c1ccc2c(=O)n(C)ncc2c1,8.7e-06,-5.060480747381382
22817184,2060079,2513156,Cc1cc(F)c(C(=O)NCCCC(C)(C)C)cc1-c1ccc2c(=O)n(C)ncc2c1,Papp,8.1,10^-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells,Cc1cc(F)c(C(=O)NCCCC(C)(C)C)cc1-c1ccc2c(=O)n(C)ncc2c1,8.099999999999999e-06,-5.0915149811213505
22817185,2060079,2506240,Cc1cc(F)c(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1ccc2c(=O)n(C)ncc2c1,Papp,7.8,10^-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells,Cc1cc(F)c(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1ccc2c(=O)n(C)ncc2c1,7.8e-06,-5.10790539730952
22817186,2060079,2515010,Cc1cc(F)c(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1cnc2c(=O)n(C)ncc2c1,Papp,14.0,10^-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells,Cc1cc(F)c(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1cnc2c(=O)n(C)ncc2c1,1.4e-05,-4.853871964321762
22818754,2060628,2201704,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F,Papp,2.0,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F,2e-06,-5.698970004336019
22818755,2060628,2532496,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2(Cc3ccccc3)CCCN2)cc1F,Papp,13.0,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2(Cc3ccccc3)CCCN2)cc1F,1.3e-05,-4.886056647693163
22818756,2060628,2500674,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)Cc1ccccc1,Papp,10.0,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)Cc1ccccc1,9.999999999999999e-06,-5.0
22818757,2060628,2515670,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)Cc1ccccc1,Papp,8.0,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)Cc1ccccc1,8e-06,-5.096910013008056
22818758,2060628,2514673,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC1CCC1,Papp,5.0,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC1CCC1,4.9999999999999996e-06,-5.301029995663981
22818759,2060628,2510303,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC1CC1,Papp,3.0,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC1CC1,3e-06,-5.522878745280337
22818760,2060628,2511118,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC1(C)CC1,Papp,7.0,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC1(C)CC1,7e-06,-5.154901959985743
22818761,2060628,2495067,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC(C)(C)C.Cl,Papp,8.0,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC(C)(C)C,8e-06,-5.096910013008056
22818762,2060628,2506013,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC12CC(C1)C2,Papp,10.0,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC12CC(C1)C2,9.999999999999999e-06,-5.0
22819239,2060780,2487696,O=C(Nc1ccc(N2CCOCC2)cc1N1CCOCC1)c1cnn(-c2ccccc2)n1,permeability,4.1,10^-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells,O=C(Nc1ccc(N2CCOCC2)cc1N1CCOCC1)c1cnn(-c2ccccc2)n1,4.1e-06,-5.3872161432802645
22819240,2060780,2487590,COc1ccc(-n2ncc3c(=O)n(CC(=O)Nc4cc(C(F)(F)F)ccc4Cl)cnc32)cc1,permeability,4.8,10^-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells,COc1ccc(-n2ncc3c(=O)n(CC(=O)Nc4cc(C(F)(F)F)ccc4Cl)cnc32)cc1,4.8e-06,-5.318758762624413
22819241,2060780,2524600,Cc1nc2nc(-c3cccnc3)nn2c(C)c1CC(=O)Nc1cccc(C(F)(F)F)c1,permeability,7.7,10^-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells,Cc1nc2nc(-c3cccnc3)nn2c(C)c1CC(=O)Nc1cccc(C(F)(F)F)c1,7.699999999999999e-06,-5.113509274827519
22827693,2062587,2237480,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,permeability,22.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,2.2e-05,-4.657577319177793
22827694,2062587,2526811,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cocn2)cc1,permeability,32.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cocn2)cc1,3.2e-05,-4.494850021680094
22827695,2062587,2527010,O=C(N[C@H]1CCOC[C@@H]1O)c1cc(Cc2ccc(-n3cccn3)cc2)ccn1,permeability,24.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,O=C(N[C@H]1CCOC[C@@H]1O)c1cc(Cc2ccc(-n3cccn3)cc2)ccn1,2.4e-05,-4.619788758288394
22827696,2062587,2508409,Cc1cnc(C(=O)N[C@H]2CCCC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,permeability,19.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,Cc1cnc(C(=O)N[C@H]2CCCC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,1.8999999999999998e-05,-4.721246399047171
22827697,2062587,2516571,Cc1cc(N)c(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,permeability,19.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,Cc1cc(N)c(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,1.8999999999999998e-05,-4.721246399047171
22827698,2062587,2490322,Cc1ncc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,permeability,8.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,Cc1ncc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,8e-06,-5.096910013008056
22827699,2062587,2501599,Cc1ccc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,permeability,16.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,Cc1ccc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,1.6e-05,-4.795880017344075
22827700,2062587,2503157,Cc1cc(F)c(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,permeability,20.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,Cc1cc(F)c(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,1.9999999999999998e-05,-4.698970004336019
22827701,2062587,2301583,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,permeability,21.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,2.1e-05,-4.6777807052660805
22827702,2062587,2506266,CO[C@@H]1CCN(c2ccc(Cc3cc(C(=O)N[C@H]4CCCC[C@@H]4O)c(=O)n(C)c3C)cc2)C1,permeability,23.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,CO[C@@H]1CCN(c2ccc(Cc3cc(C(=O)N[C@H]4CCCC[C@@H]4O)c(=O)n(C)c3C)cc2)C1,2.3e-05,-4.638272163982407
22827703,2062587,2493185,Cc1c(Cc2ccc(-c3cscn3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,permeability,17.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,Cc1c(Cc2ccc(-c3cscn3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,1.7e-05,-4.769551078621726
22827704,2062587,2509259,Cc1c(Cc2ccc(-c3ccn(C)n3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,permeability,13.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,Cc1c(Cc2ccc(-c3ccn(C)n3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,1.3e-05,-4.886056647693163
22827705,2062587,2524692,Cc1c(Cc2ccc(-c3cocn3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,permeability,26.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,Cc1c(Cc2ccc(-c3cocn3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,2.6e-05,-4.585026652029182
22827706,2062587,2488533,Cc1c(Cc2ccc(-n3cccn3)cc2)cc(C(=O)N[C@H]2CCOC[C@@H]2O)c(=O)n1C,permeability,20.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,Cc1c(Cc2ccc(-n3cccn3)cc2)cc(C(=O)N[C@H]2CCOC[C@@H]2O)c(=O)n1C,1.9999999999999998e-05,-4.698970004336019
22827707,2062587,2299380,Cc1c(Cc2ccc(-n3cccn3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,permeability,23.0,10^-6 cm/s,Permeability of compound in MDCKII-LE cells,Cc1c(Cc2ccc(-n3cccn3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,2.3e-05,-4.638272163982407
22857464,2069908,2502008,Cc1cccc(F)c1-c1cc2c(cnn2-c2ccc(N3CCN(C)CC3)cc2)cc1C#N,Papp,8.0,10^-6 cm/s,Apparent permeability of compound in dog MDCKII cells,Cc1cccc(F)c1-c1cc2c(cnn2-c2ccc(N3CCN(C)CC3)cc2)cc1C#N,8e-06,-5.096910013008056
22857465,2069908,2533666,COc1cccc(F)c1-c1cc2c(cn1)cnn2-c1cccc(N2CC3CCC(C2)N3C)n1,Papp,26.0,10^-6 cm/s,Apparent permeability of compound in dog MDCKII cells,COc1cccc(F)c1-c1cc2c(cn1)cnn2-c1cccc(N2CC3CCC(C2)N3C)n1,2.6e-05,-4.585026652029182
22857466,2069908,2531077,COc1cccc(F)c1-c1cc2c(cn1)cnn2-c1cccc(N2C[C@@H]3C[C@H]2CN3C)n1,Papp,34.0,10^-6 cm/s,Apparent permeability of compound in dog MDCKII cells,COc1cccc(F)c1-c1cc2c(cn1)cnn2-c1cccc(N2C[C@@H]3C[C@H]2CN3C)n1,3.4e-05,-4.468521082957745
22857467,2069908,2510992,COc1cccc(F)c1-c1cc2c(cn1)cnn2-c1cccc(N2CC[C@H](N(C)C)C2)n1,Papp,30.0,10^-6 cm/s,Apparent permeability of compound in dog MDCKII cells,COc1cccc(F)c1-c1cc2c(cn1)cnn2-c1cccc(N2CC[C@H](N(C)C)C2)n1,2.9999999999999997e-05,-4.522878745280337
22857468,2069908,2507784,COc1cccc(F)c1-c1cc2c(cn1)cnn2-c1cccc(N2CCN(C)CC2)n1,Papp,28.0,10^-6 cm/s,Apparent permeability of compound in dog MDCKII cells,COc1cccc(F)c1-c1cc2c(cn1)cnn2-c1cccc(N2CCN(C)CC2)n1,2.8e-05,-4.552841968657781
22857469,2069908,2531737,COc1cccc(F)c1-c1cc2c(cnn2-c2cccc(N3CCN(C)CC3)n2)cc1C#N,Papp,14.0,10^-6 cm/s,Apparent permeability of compound in dog MDCKII cells,COc1cccc(F)c1-c1cc2c(cnn2-c2cccc(N3CCN(C)CC3)n2)cc1C#N,1.4e-05,-4.853871964321762
22885370,2072521,2507002,CNc1cc(C)nc(Nc2ccc(OC)c(OCCCN3CCCC3)c2)n1,Papp,3.1,10^-6 cm/s,Apparent permeability in MDCK cells,CNc1cc(C)nc(Nc2ccc(OC)c(OCCCN3CCCC3)c2)n1,3.1e-06,-5.508638306165728
22885371,2072521,2499847,CNc1cc(C)nc(Nc2ccc(OC)c(C3=CCN(C)CCC3)c2)n1,Papp,8.4,10^-6 cm/s,Apparent permeability in MDCK cells,CNc1cc(C)nc(Nc2ccc(OC)c(C3=CCN(C)CCC3)c2)n1,8.4e-06,-5.075720713938119
22885372,2072521,2489542,CNc1cc(C)nc(Nc2ccc(OC)c(C3=CCNCCC3)c2)n1,Papp,1.4,10^-6 cm/s,Apparent permeability in MDCK cells,CNc1cc(C)nc(Nc2ccc(OC)c(C3=CCNCCC3)c2)n1,1.4e-06,-5.853871964321762
22898644,2075646,2497777,O=C(c1ccccc1-c1ncccn1)N1[C@@H]2CC[C@H]1[C@H](Nc1cnc(C(F)(F)F)cn1)C2,Papp,1.1,10^-6 cm/s,Permeability across apical to basolateral side in MDCK cells,O=C(c1ccccc1-c1ncccn1)N1[C@@H]2CC[C@H]1[C@H](Nc1cnc(C(F)(F)F)cn1)C2,1.1e-06,-5.958607314841775
22898645,2075646,2522898,O=C(c1cccc(F)c1-c1ncccn1)N1[C@@H]2CC[C@H]1[C@H](Nc1cnc(C(F)(F)F)cn1)C2,Papp,1.95,10^-6 cm/s,Permeability across apical to basolateral side in MDCK cells,O=C(c1cccc(F)c1-c1ncccn1)N1[C@@H]2CC[C@H]1[C@H](Nc1cnc(C(F)(F)F)cn1)C2,1.95e-06,-5.709965388637482
22898646,2075646,2500129,O=C(c1cccc(F)c1-c1ncccn1)N1[C@@H]2CC[C@H]1[C@H](Nc1ncc(C(F)(F)F)cc1F)C2,Papp,7.7,10^-6 cm/s,Permeability across apical to basolateral side in MDCK cells,O=C(c1cccc(F)c1-c1ncccn1)N1[C@@H]2CC[C@H]1[C@H](Nc1ncc(C(F)(F)F)cc1F)C2,7.699999999999999e-06,-5.113509274827519
22925373,2081669,1247019,Cc1nn(-c2ccccn2)c2c1C(=O)CC(C)(C)C2Br,Papp,20.1,10^-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells at 1 uM after 2 hrs by LC-MS/MS analysis,Cc1nn(-c2ccccn2)c2c1C(=O)CC(C)(C)C2Br,2.01e-05,-4.696803942579511
22925374,2081669,789,COCCc1ccc(OCC(O)CNC(C)C)cc1,Papp,26.9,10^-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells at 1 uM after 2 hrs by LC-MS/MS analysis,COCCc1ccc(OCC(O)CNC(C)C)cc1,2.6899999999999997e-05,-4.570247719997592
22925375,2081669,581814,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,Papp,1.08,10^-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells at 1 uM after 2 hrs by LC-MS/MS analysis,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1.08e-06,-5.966576244513051
22925376,2081669,88797,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Papp,7.69,10^-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells at 1 uM after 2 hrs by LC-MS/MS analysis,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,7.69e-06,-5.114073660198569
22991987,2094117,2522075,C[C@H](Oc1cc2cc(F)cc(F)c2nc1N)c1cc(C(=O)O)ccc1-n1cccn1,Papp,3.0,10^-6 cm/s,Apparent permeability in MDCK cells,C[C@H](Oc1cc2cc(F)cc(F)c2nc1N)c1cc(C(=O)O)ccc1-n1cccn1,3e-06,-5.522878745280337
22991988,2094117,2486564,C[C@H](Oc1cc2cc(F)ccc2nc1N)c1[nH]c(=O)ccc1-n1cccn1,Papp,20.0,10^-6 cm/s,Apparent permeability in MDCK cells,C[C@H](Oc1cc2cc(F)ccc2nc1N)c1[nH]c(=O)ccc1-n1cccn1,1.9999999999999998e-05,-4.698970004336019
22991986,2094117,2518356,C[C@H](Oc1cc2cc(C(N)=O)ccc2nc1N)c1cc2[nH]ncc2cc1-n1cccn1,Papp,1.4,10^-6 cm/s,Apparent permeability in MDCK cells,C[C@H](Oc1cc2cc(C(N)=O)ccc2nc1N)c1cc2[nH]ncc2cc1-n1cccn1,1.4e-06,-5.853871964321762
22991989,2094117,2523687,Cc1n[nH]cc1-c1cnc(N)c(O[C@@H](C)c2cc(F)ccc2-n2cccn2)c1,Papp,24.0,10^-6 cm/s,Apparent permeability in MDCK cells,Cc1n[nH]cc1-c1cnc(N)c(O[C@@H](C)c2cc(F)ccc2-n2cccn2)c1,2.4e-05,-4.619788758288394
22994852,2094604,2526598,CN(Cc1ccccc1)S(=O)(=O)c1cc(C(N)=O)c(NC(=O)c2ccn[nH]2)s1,permeability,0.65,ucm/s,Permeability of compound across apical to basolateral membrane in MDCK cells,CN(Cc1ccccc1)S(=O)(=O)c1cc(C(N)=O)c(NC(=O)c2ccn[nH]2)s1,6.5e-07,-6.187086643357144
22994853,2094604,2531905,NC(=O)c1cc(S(=O)(=O)N2CCCCC2)sc1NC(=O)c1ccn[nH]1,permeability,0.5,ucm/s,Permeability of compound across apical to basolateral membrane in MDCK cells,NC(=O)c1cc(S(=O)(=O)N2CCCCC2)sc1NC(=O)c1ccn[nH]1,5e-07,-6.301029995663981
22994854,2094604,2521127,NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)c1ccn[nH]1,permeability,0.9,ucm/s,Permeability of compound across apical to basolateral membrane in MDCK cells,NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)c1ccn[nH]1,9e-07,-6.045757490560675
22994856,2094604,2513731,NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)C1(O)CC1,permeability,1.0,ucm/s,Permeability of compound across apical to basolateral membrane in MDCK cells,NC(=O)c1cc(S(=O)(=O)c2ccc(F)cc2)sc1NC(=O)C1(O)CC1,1e-06,-6.0
22994857,2094604,2519028,CC(C)(O)C(=O)Nc1sc(S(=O)(=O)c2ccc(F)cc2)cc1C(N)=O,permeability,4.0,ucm/s,Permeability of compound across apical to basolateral membrane in MDCK cells,CC(C)(O)C(=O)Nc1sc(S(=O)(=O)c2ccc(F)cc2)cc1C(N)=O,4e-06,-5.3979400086720375
23141799,2099951,2564042,CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)NC1=O,Papp,0.6,10^-6 cm/s,Apparent permeability across apical to basolateral membrane in MDCKII-LE cells measured after 120 mins by RapidFire-MS analysis,CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)NC1=O,6e-07,-6.221848749616356
23141800,2099951,2552497,CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)CSC[C@H](C(=O)NC)N(C)C(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)N(C)C(=O)[C@H](CCCC)NC1=O,Papp,8.0,10^-6 cm/s,Apparent permeability across apical to basolateral membrane in MDCKII-LE cells measured after 120 mins by RapidFire-MS analysis,CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)CSC[C@H](C(=O)NC)N(C)C(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)N(C)C(=O)[C@H](CCCC)NC1=O,8e-06,-5.096910013008056
23141801,2099951,2568655,CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC(=O)[C@H](CCCC)N(C)C(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)N(C)C1=O,Papp,3.9,10^-6 cm/s,Apparent permeability across apical to basolateral membrane in MDCKII-LE cells measured after 120 mins by RapidFire-MS analysis,CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC(=O)[C@H](CCCC)N(C)C(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)N(C)C1=O,3.9e-06,-5.4089353929735005
23141802,2099951,2549044,CCCC[C@@H]1NC(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)NC(=O)[C@@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC(=O)[C@H](CCCC)NC1=O,Papp,0.4,10^-6 cm/s,Apparent permeability across apical to basolateral membrane in MDCKII-LE cells measured after 120 mins by RapidFire-MS analysis,CCCC[C@@H]1NC(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)NC(=O)[C@@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC(=O)[C@H](CCCC)NC1=O,4e-07,-6.3979400086720375
23141803,2099951,2557974,CCCC[C@@H]1NC(=O)[C@H](CCCC)N(C)C(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)N(C)C(=O)[C@@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC1=O,Papp,1.5,10^-6 cm/s,Apparent permeability across apical to basolateral membrane in MDCKII-LE cells measured after 120 mins by RapidFire-MS analysis,CCCC[C@@H]1NC(=O)[C@H](CCCC)N(C)C(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)N(C)C(=O)[C@@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC1=O,1.5e-06,-5.823908740944319
23141804,2099951,2544664,CCCC[C@@H]1NC(=O)C2CCCN2C(=O)[C@H](CCCC)NC(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC(=O)[C@H](CCCC)NC1=O,Papp,0.6,10^-6 cm/s,Apparent permeability across apical to basolateral membrane in MDCKII-LE cells measured after 120 mins by RapidFire-MS analysis,CCCC[C@@H]1NC(=O)C2CCCN2C(=O)[C@H](CCCC)NC(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC(=O)[C@H](CCCC)NC1=O,6e-07,-6.221848749616356
23141805,2099951,2570251,CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)CSC[C@H](C(=O)NC)N(C)C(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)N(C)C(=O)C2CCCN2C1=O,Papp,6.3,10^-6 cm/s,Apparent permeability across apical to basolateral membrane in MDCKII-LE cells measured after 120 mins by RapidFire-MS analysis,CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)CSC[C@H](C(=O)NC)N(C)C(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)N(C)C(=O)C2CCCN2C1=O,6.3e-06,-5.200659450546419
23141806,2099951,2548367,CCCC[C@@H]1NC(=O)[C@H](CCCC)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCC)NC(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC(=O)[C@H](CCCC)NC1=O,Papp,0.2,10^-6 cm/s,Apparent permeability across apical to basolateral membrane in MDCKII-LE cells measured after 120 mins by RapidFire-MS analysis,CCCC[C@@H]1NC(=O)[C@H](CCCC)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCC)NC(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC(=O)[C@H](CCCC)NC1=O,2e-07,-6.698970004336019
23141807,2099951,2545560,CCCC[C@@H]1NC(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CCCC)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@@H](C(=O)NC)NC1=O,Papp,0.8,10^-6 cm/s,Apparent permeability across apical to basolateral membrane in MDCKII-LE cells measured after 120 mins by RapidFire-MS analysis,CCCC[C@@H]1NC(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CCCC)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@@H](C(=O)NC)NC1=O,8e-07,-6.096910013008056
23141808,2099951,2544300,CCCC[C@@H]1NC(=O)[C@H](CCCC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CCCC)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@@H](C(=O)NC)NC(=O)[C@H](CCCC)N(C)C1=O,Papp,6.4,10^-6 cm/s,Apparent permeability across apical to basolateral membrane in MDCKII-LE cells measured after 120 mins by RapidFire-MS analysis,CCCC[C@@H]1NC(=O)[C@H](CCCC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CCCC)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@@H](C(=O)NC)NC(=O)[C@H](CCCC)N(C)C1=O,6.4e-06,-5.1938200260161125
